Time,Noisy Signal,Clean Signal
63.9499,1602,1844
63.9999,1783,1746
64.0499,1975,1653
64.0999,1722,1566
64.1499,1174,1487
64.1999,383,1416
64.2499,980,1356
64.2999,1275,1306
64.3499,1438,1269
64.3999,628,1243
64.4499,1764,1230
64.4999,1078,1230
64.5499,1410,1243
64.5999,1112,1269
64.6499,1533,1306
64.6999,882,1356
64.7499,1133,1416
64.7999,1165,1487
64.8499,1057,1566
64.8999,1678,1653
64.9499,2020,1746
64.9999,909,1844
65.0499,2018,1945
65.0999,1736,2047
65.1499,1971,2150
65.1999,2032,2251
65.2499,2312,2349
65.2999,3225,2442
65.3499,2300,2529
65.3999,1835,2608
65.4499,3296,2679
65.4999,2296,2739
65.5499,2958,2789
65.5999,2861,2826
65.6499,2618,2852
65.6999,2898,2865
65.7499,2956,2865
65.7999,2218,2852
65.8499,3283,2826
65.8999,3204,2789
65.9499,2859,2739
65.9999,3293,2679
66.0499,2184,2608
66.0999,3078,2529
66.1499,491,2442
66.1999,3131,2349
66.2499,2403,2251
66.2999,1253,2150
66.3499,1780,2048
66.3999,1819,1945
66.4499,2000,1844
66.4999,1382,1746
66.5499,1386,1653
66.5999,1820,1566
66.6499,1893,1487
66.6999,1794,1416
66.7499,1572,1356
66.7999,1060,1306
66.8499,1687,1269
66.8999,1731,1243
66.9499,1008,1230
66.9999,808,1230
67.0499,718,1243
67.0999,1445,1269
67.1499,1771,1306
67.1999,1047,1356
67.2499,1328,1416
67.2999,1721,1487
67.3499,1285,1566
67.3999,1573,1653
67.4499,1420,1746
67.4999,1470,1844
67.5499,2057,1945
67.5999,2563,2047
67.6499,1972,2150
67.6999,1839,2251
67.7499,2573,2349
67.7999,2640,2442
67.8499,2645,2529
67.8999,2993,2608
67.9499,2862,2679
67.9999,3113,2739
68.0499,3468,2789
68.0999,1720,2826
68.1499,2213,2852
68.1999,3351,2865
68.2499,3425,2865
68.2999,2785,2852
68.3499,3101,2826
68.3999,2859,2789
68.4499,3020,2739
68.4999,2515,2679
68.5499,2306,2608
68.5999,2228,2529
68.6499,2127,2442
68.6999,2424,2349
68.7499,2220,2251
68.7999,2221,2150
68.8499,2311,2047
68.8999,1951,1945
68.9499,1434,1844
68.9999,1784,1746
69.0499,1729,1653
69.0999,1265,1566
69.1499,1752,1487
69.1999,990,1416
69.2499,1268,1356
69.2999,1294,1306
69.3499,810,1269
69.3999,507,1243
69.4499,1790,1230
69.4999,846,1230
69.5499,1288,1243
69.5999,664,1269
69.6499,1707,1306
69.6999,1065,1356
69.7499,2063,1416
69.7999,1740,1487
69.8499,1978,1566
69.8999,1525,1653
69.9499,2854,1746
69.9999,1999,1844
70.0499,1378,1945
70.0999,1686,2048
70.1499,1752,2150
70.1999,2770,2251
70.2499,2110,2349
70.2999,2397,2442
70.3499,2703,2529
70.3999,3258,2608
70.4499,2532,2679
70.4999,2372,2739
70.5499,3339,2789
70.5999,2989,2826
70.6499,2989,2852
70.6999,2849,2865
70.7499,2841,2865
70.7999,3091,2852
70.8499,2183,2826
70.8999,3023,2789
70.9499,3016,2739
70.9999,3251,2679
71.0499,2357,2608
71.0999,2531,2529
71.1499,2971,2442
71.1999,3030,2349
71.2499,2902,2251
71.2999,2365,2150
71.3499,2075,2048
71.3999,2016,1945
71.4499,1877,1844
71.4999,2033,1746
71.5499,1943,1653
71.5999,1771,1566
71.6499,516,1487
71.6999,0,1416
71.7499,1662,1356
71.7999,1639,1306
71.8499,738,1269
71.8999,1549,1243
71.9499,0,1230
71.9999,1015,1230
72.0499,592,1243
72.0999,1983,1269
72.1499,0,1306
72.1999,1479,1356
72.2499,1620,1416
72.2999,1314,1487
72.3499,1708,1566
72.3999,1683,1653
72.4499,1793,1746
72.4999,2301,1844
72.5499,1851,1945
72.5999,2115,2047
72.6499,2695,2150
72.6999,2915,2251
72.7499,2471,2349
72.7999,2265,2442
72.8499,2320,2529
72.8999,1321,2608
72.9499,2317,2679
72.9999,2719,2739
73.0499,2484,2789
73.0999,2210,2826
73.1499,2932,2852
73.1999,4095,2865
73.2499,2672,2865
73.2999,2519,2852
73.3499,3278,2826
73.3999,2491,2789
73.4499,2773,2739
73.4999,4095,2679
73.5499,1933,2608
73.5999,2879,2529
73.6499,1903,2442
73.6999,2439,2349
73.7499,1917,2251
73.7999,2501,2150
73.8499,2121,2048
73.8999,2337,1945
73.9499,1673,1844
73.9999,1499,1746
74.0499,1749,1653
74.0999,1427,1566
74.1499,1065,1487
74.1999,265,1416
74.2499,1331,1356
74.2999,1059,1306
74.3499,1381,1269
74.3999,883,1243
74.4499,1404,1230
74.4999,1601,1230
74.5499,1426,1243
74.5999,1066,1269
74.6499,1266,1306
74.6999,1626,1356
74.7499,1119,1416
74.7999,1794,1487
74.8499,1464,1566
74.8999,2227,1653
74.9499,1335,1746
74.9999,2311,1844
75.0499,2533,1945
75.0999,2178,2047
75.1499,2566,2150
75.1999,2322,2251
75.2499,2080,2349
75.2999,2857,2442
75.3499,3142,2529
75.3999,2761,2608
75.4499,2962,2679
75.4999,2381,2739
75.5499,2520,2789
75.5999,2892,2826
75.6499,3046,2852
75.6999,2417,2865
75.7499,3910,2865
75.7999,3019,2852
75.8499,2246,2826
75.8999,4095,2789
75.9499,2584,2739
75.9999,2766,2679
76.0499,2101,2608
76.0999,2027,2529
76.1499,2401,2442
76.1999,2244,2349
76.2499,2101,2251
76.2999,2348,2150
76.3499,2762,2047
76.3999,1770,1945
76.4499,1572,1844
76.4999,1866,1746
76.5499,1656,1653
76.5999,1791,1566
76.6499,1931,1487
76.6999,1810,1416
76.7499,1375,1356
76.7999,1497,1306
76.8499,1108,1269
76.8999,920,1243
76.9499,1682,1230
76.9999,1558,1230
77.0499,966,1243
77.0999,1084,1269
77.1499,539,1306
77.1999,1798,1356
77.2499,1286,1416
77.2999,1343,1487
77.3499,1449,1566
77.3999,1516,1653
77.4499,1610,1746
77.4999,1984,1844
77.5499,1698,1945
77.5999,1816,2047
77.6499,2549,2150
77.6999,2327,2251
77.7499,2262,2349
77.7999,2706,2442
77.8499,2785,2529
77.8999,2839,2608
77.9499,2573,2679
77.9999,2898,2739
78.0499,3248,2789
78.0999,3329,2826
78.1499,2952,2852
78.1999,3130,2865
78.2499,2628,2865
78.2999,2477,2852
78.3499,3058,2826
78.3999,2506,2789
78.4499,3029,2739
78.4999,1996,2679
78.5499,2837,2608
78.5999,2298,2529
78.6499,2618,2442
78.6999,2050,2349
78.7499,1675,2251
78.7999,2146,2150
78.8499,1764,2048
78.8999,1770,1945
78.9499,1929,1844
78.9999,3639,1746
79.0499,1675,1653
79.0999,1965,1566
79.1499,1283,1487
79.1999,1572,1416
79.2499,1192,1356
79.2999,1641,1306
79.3499,979,1269
79.3999,1371,1243
79.4499,704,1230
79.4999,1157,1230
79.5499,1580,1243
79.5999,1037,1269
79.6499,1083,1306
79.6999,1635,1356
79.7499,3148,1416
79.7999,1170,1487
79.8499,1195,1566
79.8999,1710,1653
79.9499,2693,1746
79.9999,1147,1844
80.0499,1582,1945
80.0999,2673,2047
80.1499,1925,2150
80.1999,2141,2251
80.2499,2675,2349
80.2999,2898,2442
80.3499,2900,2529
80.3999,3190,2608
80.4499,2116,2679
80.4999,2470,2739
80.5499,2494,2789
80.5999,2203,2826
80.6499,2633,2852
80.6999,2802,2865
80.7499,3400,2865
80.7999,3086,2852
80.8499,3128,2826
80.8999,2429,2789
80.9499,2524,2739
80.9999,2925,2679
81.0499,2582,2608
81.0999,2336,2529
81.1499,1943,2442
81.1999,2744,2349
81.2499,664,2251
81.2999,1617,2150
81.3499,2239,2047
81.3999,2344,1945
81.4499,1720,1844
81.4999,1778,1746
81.5499,2931,1653
81.5999,4095,1566
81.6499,1762,1487
81.6999,1431,1416
81.7499,1857,1356
81.7999,1763,1306
81.8499,1539,1269
81.8999,2126,1243
81.9499,1609,1230
81.9999,981,1230
82.0499,1499,1243
82.0999,1525,1269
82.1499,1434,1306
82.1999,859,1356
82.2499,1183,1416
82.2999,1366,1487
82.3499,1479,1566
82.3999,1835,1653
82.4499,1458,1746
82.4999,1087,1844
82.5499,1909,1945
82.5999,2428,2048
82.6499,2058,2150
82.6999,2629,2251
82.7499,1736,2349
82.7999,1860,2442
82.8499,2376,2529
82.8999,2512,2608
82.9499,2653,2679
82.9999,3108,2739
83.0499,3249,2789
83.0999,2669,2826
83.1499,3000,2852
83.1999,3238,2865
83.2499,2932,2865
83.2999,3323,2852
83.3499,3012,2826
83.3999,2893,2789
83.4499,2774,2739
83.4999,2250,2679
83.5499,2849,2608
83.5999,2644,2529
83.6499,2363,2442
83.6999,2265,2349
83.7499,2903,2251
83.7999,2304,2150
83.8499,1617,2048
83.8999,1690,1945
83.9499,2043,1844
83.9999,1520,1746
84.0499,1454,1653
84.0999,0,1566
84.1499,1409,1487
84.1999,0,1416
84.2499,1088,1356
84.2999,788,1306
84.3499,741,1269
84.3999,1081,1243
84.4499,1389,1230
84.4999,760,1230
84.5499,1693,1243
84.5999,1051,1269
84.6499,315,1306
84.6999,999,1356
84.7499,645,1416
84.7999,1649,1487
84.8499,2215,1566
84.8999,1624,1653
84.9499,1514,1746
84.9999,2136,1844
85.0499,2308,1945
85.0999,2300,2047
85.1499,2208,2150
85.1999,2103,2251
85.2499,2143,2349
85.2999,2312,2442
85.3499,2697,2529
85.3999,4095,2608
85.4499,2800,2679
85.4999,3243,2739
85.5499,2868,2789
85.5999,1091,2826
85.6499,2783,2852
85.6999,2323,2865
85.7499,3060,2865
85.7999,2061,2852
85.8499,2587,2826
85.8999,3111,2789
85.9499,2918,2739
85.9999,2138,2679
86.0499,2353,2608
86.0999,2961,2529
86.1499,1753,2442
86.1999,2028,2349
86.2499,2193,2251
86.2999,2184,2150
86.3499,1728,2048
86.3999,1631,1945
86.4499,1417,1844
86.4999,1459,1746
86.5499,1480,1653
86.5999,1374,1566
86.6499,1226,1487
86.6999,3451,1416
86.7499,964,1356
86.7999,1573,1306
86.8499,981,1269
86.8999,1412,1243
86.9499,673,1230
86.9999,1611,1230
87.0499,1500,1243
87.0999,859,1269
87.1499,3145,1306
87.1999,436,1356
87.2499,1021,1416
87.2999,1549,1487
87.3499,256,1566
87.3999,1278,1653
87.4499,1478,1746
87.4999,526,1844
87.5499,2320,1945
87.5999,2310,2048
87.6499,2596,2150
87.6999,2575,2251
87.7499,2081,2349
87.7999,2494,2442
87.8499,2866,2529
87.8999,2741,2608
87.9499,3160,2679
87.9999,2433,2739
88.0499,2178,2789
88.0999,3197,2826
88.1499,2731,2852
88.1999,2374,2865
88.2499,2549,2865
88.2999,3648,2852
88.3499,4095,2826
88.3999,3180,2789
88.4499,3029,2739
88.4999,2601,2679
88.5499,2673,2608
88.5999,2722,2529
88.6499,2666,2442
88.6999,2352,2349
88.7499,2159,2251
88.7999,2015,2150
88.8499,2063,2047
88.8999,1897,1945
88.9499,2136,1844
88.9999,1093,1746
89.0499,1479,1653
89.0999,0,1566
89.1499,1828,1487
89.1999,1229,1416
89.2499,1357,1356
89.2999,1685,1306
89.3499,1629,1269
89.3999,2415,1243
89.4499,0,1230
89.4999,1110,1230
89.5499,1458,1243
89.5999,1340,1269
89.6499,1146,1306
89.6999,1745,1356
89.7499,1663,1416
89.7999,1724,1487
89.8499,1227,1566
89.8999,992,1653
89.9499,1952,1746
89.9999,1650,1844
90.0499,2271,1945
90.0999,1544,2048
90.1499,2299,2150
90.1999,2571,2251
90.2499,2216,2349
90.2999,2382,2442
90.3499,2995,2529
90.3999,1985,2608
90.4499,2220,2679
90.4999,2752,2739
90.5499,2955,2789
90.5999,3231,2826
90.6499,2478,2852
90.6999,2827,2865
90.7499,3223,2865
90.7999,2422,2852
90.8499,3356,2826
90.8999,4095,2789
90.9499,3183,2739
90.9999,2632,2679
91.0499,2416,2608
91.0999,1892,2529
91.1499,2832,2442
91.1999,2292,2349
91.2499,1624,2251
91.2999,2749,2150
91.3499,2208,2048
91.3999,2775,1945
91.4499,2070,1844
91.4999,1072,1746
91.5499,1635,1653
91.5999,1998,1566
91.6499,1507,1487
91.6999,1549,1416
91.7499,1419,1356
91.7999,775,1306
91.8499,403,1269
91.8999,2106,1243
91.9499,1320,1230
91.9999,1070,1230
92.0499,1088,1243
92.0999,1115,1269
92.1499,1428,1306
92.1999,1769,1356
92.2499,1675,1416
92.2999,0,1487
92.3499,1189,1566
92.3999,1509,1653
92.4499,1398,1746
92.4999,1645,1844
92.5499,2437,1945
92.5999,3923,2047
92.6499,1938,2150
92.6999,3654,2251
92.7499,2175,2349
92.7999,2397,2442
92.8499,2537,2529
92.8999,1726,2608
92.9499,2871,2679
92.9999,3048,2739
93.0499,1437,2789
93.0999,3173,2826
93.1499,2832,2852
93.1999,3172,2865
93.2499,2885,2865
93.2999,3097,2852
93.3499,3339,2826
93.3999,3205,2789
93.4499,2968,2739
93.4999,2685,2679
93.5499,2613,2608
93.5999,2248,2529
93.6499,2675,2442
93.6999,2330,2349
93.7499,2247,2251
93.7999,2292,2150
93.8499,2157,2048
93.8999,1418,1945
93.9499,1560,1844
93.9999,1712,1746
94.0499,1810,1653
94.0999,1639,1566
94.1499,1243,1487
94.1999,957,1416
94.2499,1744,1356
94.2999,1373,1306
94.3499,871,1269
94.3999,1138,1243
94.4499,1031,1230
94.4999,780,1230
94.5499,708,1243
94.5999,1069,1269
94.6499,649,1306
94.6999,910,1356
94.7499,1792,1416
94.7999,1415,1487
94.8499,1496,1566
94.8999,265,1653
94.9499,1275,1746
94.9999,1847,1844
95.0499,1413,1945
95.0999,1962,2048
95.1499,2002,2150
95.1999,2240,2251
95.2499,1541,2349
95.2999,2041,2442
95.3499,2165,2529
95.3999,3068,2608
95.4499,2233,2679
95.4999,1702,2739
95.5499,3211,2789
95.5999,3122,2826
95.6499,3086,2852
95.6999,3171,2865
95.7499,0,2865
95.7999,4095,2852
95.8499,1847,2826
95.8999,2889,2789
95.9499,2467,2739
95.9999,3087,2679
96.0499,4095,2608
96.0999,3021,2529
96.1499,2070,2442
96.1999,2655,2349
96.2499,1936,2251
96.2999,1922,2150
96.3499,2348,2047
96.3999,2545,1945
96.4499,1423,1844
96.4999,1633,1746
96.5499,1674,1653
96.5999,1596,1566
96.6499,1300,1487
96.6999,1403,1416
96.7499,985,1356
96.7999,1546,1306
96.8499,1216,1269
96.8999,508,1243
96.9499,570,1230
96.9999,726,1230
97.0499,1156,1243
97.0999,1323,1269
97.1499,1248,1306
97.1999,1096,1356
97.2499,1518,1416
97.2999,644,1487
97.3499,1257,1566
97.3999,2122,1653
97.4499,2159,1746
97.4999,582,1844
97.5499,1420,1945
97.5999,1571,2047
97.6499,1846,2150
97.6999,1806,2251
97.7499,1682,2349
97.7999,1772,2442
97.8499,1456,2529
97.8999,2565,2608
97.9499,2580,2679
97.9999,2955,2739
98.0499,3122,2789
98.0999,3227,2826
98.1499,3275,2852
98.1999,3103,2865
98.2499,2562,2865
98.2999,3232,2852
98.3499,3191,2826
98.3999,2272,2789
98.4499,2561,2739
98.4999,2678,2679
98.5499,2438,2608
98.5999,3545,2529
98.6499,2495,2442
98.6999,2249,2349
98.7499,1789,2251
98.7999,1213,2150
98.8499,2123,2048
98.8999,2131,1945
98.9499,2220,1844
98.9999,1712,1746
99.0499,1349,1653
99.0999,1485,1566
99.1499,1239,1487
99.1999,2067,1416
99.2499,1746,1356
99.2999,1118,1306
99.3499,0,1269
99.3999,0,1243
99.4499,32,1230
99.4999,808,1230
99.5499,1271,1243
99.5999,1037,1269
99.6499,27,1306
99.6999,1233,1356
99.7499,1819,1416
99.7999,1668,1487
99.8499,1243,1566
99.8999,1386,1653
99.9499,1141,1746
99.9999,1861,1844
100.0499,1153,1945
100.0999,2339,2048
100.1499,1848,2150
100.1999,2627,2251
100.2499,2281,2349
100.2999,2209,2442
100.3499,2298,2529
100.3999,2514,2608
100.4499,2624,2679
100.4999,3595,2739
100.5499,1921,2789
100.5999,2531,2826
100.6499,3099,2852
100.6999,2276,2865
100.7499,1921,2865
100.7999,2985,2852
100.8499,2818,2826
100.8999,2514,2789
100.9499,2695,2739
100.9999,2243,2679
101.0499,2428,2608
101.0999,2675,2529
101.1499,2751,2442
101.1999,1941,2349
101.2499,1684,2251
101.2999,2310,2150
101.3499,1601,2047
101.3999,1664,1945
101.4499,2573,1844
101.4999,1693,1746
101.5499,4095,1653
101.5999,1883,1566
101.6499,1389,1487
101.6999,1915,1416
101.7499,594,1356
101.7999,1872,1306
101.8499,1134,1269
101.8999,87,1243
101.9499,168,1230
101.9999,579,1230
102.0499,1191,1243
102.0999,1430,1269
102.1499,957,1306
102.1999,1167,1356
102.2499,904,1416
102.2999,1593,1487
102.3499,1217,1566
102.3999,1196,1653
102.4499,4080,1746
102.4999,2452,1844
102.5499,1579,1945
102.5999,2334,2048
102.6499,2111,2150
102.6999,2765,2251
102.7499,2147,2349
102.7999,2777,2442
102.8499,2337,2529
102.8999,2514,2608
102.9499,2930,2679
102.9999,3649,2739
103.0499,2537,2789
103.0999,3020,2826
103.1499,656,2852
103.1999,2634,2865
103.2499,3309,2865
103.2999,2992,2852
103.3499,2491,2826
103.3999,2878,2789
103.4499,2582,2739
103.4999,2573,2679
103.5499,2457,2608
103.5999,2274,2529
103.6499,2273,2442
103.6999,2086,2349
103.7499,2614,2251
103.7999,1976,2150
103.8499,2498,2048
103.8999,1443,1945
103.9499,1675,1844
103.9999,1800,1746
104.0499,1361,1653
104.0999,1535,1566
104.1499,1259,1487
104.1999,2238,1416
104.2499,2135,1356
104.2999,405,1306
104.3499,1750,1269
104.3999,872,1243
104.4499,1655,1230
104.4999,2050,1230
104.5499,772,1243
104.5999,1713,1269
104.6499,1105,1306
104.6999,1241,1356
104.7499,489,1416
104.7999,1931,1487
104.8499,1311,1566
104.8999,1327,1653
104.9499,0,1746
104.9999,1637,1844
105.0499,1881,1945
105.0999,2106,2047
105.1499,1439,2150
105.1999,2247,2251
105.2499,3131,2349
105.2999,2128,2442
105.3499,2787,2529
105.3999,2378,2608
105.4499,2780,2679
105.4999,2640,2739
105.5499,2256,2789
105.5999,3470,2826
105.6499,2164,2852
105.6999,2904,2865
105.7499,4095,2865
105.7999,2970,2852
105.8499,2850,2826
105.8999,2261,2789
105.9499,2938,2739
105.9999,2437,2679
106.0499,2787,2608
106.0999,3304,2529
106.1499,3438,2442
106.1999,1690,2349
106.2499,2082,2251
106.2999,1711,2150
106.3499,1773,2048
106.3999,1579,1945
106.4499,2629,1844
106.4999,1235,1746
106.5499,2419,1653
106.5999,0,1566
106.6499,1920,1487
106.6999,1744,1416
106.7499,1823,1356
106.7999,1156,1306
106.8499,1850,1269
106.8999,1086,1243
106.9499,249,1230
106.9999,1413,1230
107.0499,1541,1243
107.0999,1519,1269
107.1499,0,1306
107.1999,1341,1356
107.2499,1203,1416
107.2999,1334,1487
107.3499,1338,1566
107.3999,2061,1653
107.4499,1702,1746
107.4999,1356,1844
107.5499,3827,1945
107.5999,2787,2048
107.6499,2435,2150
107.6999,1796,2251
107.7499,2724,2349
107.7999,2468,2442
107.8499,2834,2529
107.8999,2575,2608
107.9499,2536,2679
107.9999,3231,2739
108.0499,2762,2789
108.0999,2695,2826
108.1499,2897,2852
108.1999,2937,2865
108.2499,2721,2865
108.2999,3223,2852
108.3499,2523,2826
108.3999,2873,2789
108.4499,2471,2739
108.4999,3178,2679
108.5499,1506,2608
108.5999,2796,2529
108.6499,2539,2442
108.6999,2253,2349
108.7499,1918,2251
108.7999,2539,2150
108.8499,2581,2047
108.8999,2433,1945
108.9499,2517,1844
108.9999,1439,1746
109.0499,2087,1653
109.0999,1541,1566
109.1499,3309,1487
109.1999,1327,1416
109.2499,1512,1356
109.2999,1378,1306
109.3499,940,1269
109.3999,679,1243
109.4499,0,1230
109.4999,1003,1230
109.5499,772,1243
109.5999,1089,1269
109.6499,2002,1306
109.6999,1304,1356
109.7499,1496,1416
109.7999,1870,1487
109.8499,2050,1566
109.8999,2165,1653
109.9499,1023,1746
109.9999,1288,1844
110.0499,1119,1945
110.0999,1626,2047
110.1499,2317,2150
110.1999,2722,2251
110.2499,2423,2349
110.2999,2385,2442
110.3499,2448,2529
110.3999,3198,2608
110.4499,3262,2679
110.4999,2849,2739
110.5499,3555,2789
110.5999,2774,2826
110.6499,3729,2852
110.6999,2657,2865
110.7499,4095,2865
110.7999,3255,2852
110.8499,2418,2826
110.8999,3118,2789
110.9499,2503,2739
110.9999,2906,2679
111.0499,2809,2608
111.0999,3271,2529
111.1499,3018,2442
111.1999,1003,2349
111.2499,2406,2251
111.2999,2224,2150
111.3499,1697,2048
111.3999,2473,1945
111.4499,1566,1844
111.4999,1492,1746
111.5499,1139,1653
111.5999,1276,1566
111.6499,1499,1487
111.6999,1324,1416
111.7499,1559,1356
111.7999,906,1306
111.8499,1142,1269
111.8999,1433,1243
111.9499,1441,1230
111.9999,0,1230
112.0499,992,1243
112.0999,884,1269
112.1499,931,1306
112.1999,1253,1356
112.2499,1176,1416
112.2999,2124,1487
112.3499,1040,1566
112.3999,0,1653
112.4499,1752,1746
112.4999,0,1844
112.5499,1816,1945
112.5999,1933,2048
112.6499,1762,2150
112.6999,1848,2251
112.7499,1672,2349
112.7999,3237,2442
112.8499,2087,2529
112.8999,2964,2608
112.9499,2245,2679
112.9999,2083,2739
113.0499,3163,2789
113.0999,3164,2826
113.1499,2588,2852
113.1999,2560,2865
113.2499,2758,2865
113.2999,2998,2852
113.3499,3200,2826
113.3999,4095,2789
113.4499,2163,2739
113.4999,2430,2679
113.5499,3273,2608
113.5999,2139,2529
113.6499,2637,2442
113.6999,2594,2349
113.7499,1805,2251
113.7999,1663,2150
113.8499,2115,2047
113.8999,2231,1945
113.9499,1603,1844
113.9999,1443,1746
114.0499,1679,1653
114.0999,178,1566
114.1499,755,1487
114.1999,1372,1416
114.2499,886,1356
114.2999,1569,1306
114.3499,1281,1269
114.3999,784,1243
114.4499,1730,1230
114.4999,1725,1230
114.5499,1380,1243
114.5999,1061,1269
114.6499,1842,1306
114.6999,1217,1356
114.7499,1711,1416
114.7999,1445,1487
114.8499,1580,1566
114.8999,1148,1653
114.9499,1694,1746
114.9999,2370,1844
115.0499,1664,1945
115.0999,1818,2048
115.1499,2491,2150
115.1999,2336,2251
115.2499,2267,2349
115.2999,2347,2442
115.3499,2723,2529
115.3999,2127,2608
115.4499,2455,2679
115.4999,2926,2739
115.5499,2439,2789
115.5999,2983,2826
115.6499,2408,2852
115.6999,2822,2865
115.7499,3580,2865
115.7999,3401,2852
115.8499,3022,2826
115.8999,2806,2789
115.9499,2191,2739
115.9999,3331,2679
116.0499,2966,2608
116.0999,1771,2529
116.1499,2380,2442
116.1999,2421,2349
116.2499,2224,2251
116.2999,2329,2150
116.3499,1309,2048
116.3999,1696,1945
116.4499,2575,1844
116.4999,3041,1746
116.5499,1354,1653
116.5999,1706,1566
116.6499,1680,1487
116.6999,1195,1416
116.7499,876,1356
116.7999,780,1306
116.8499,0,1269
116.8999,869,1243
116.9499,1650,1230
116.9999,1478,1230
117.0499,1002,1243
117.0999,965,1269
117.1499,978,1306
117.1999,1696,1356
117.2499,720,1416
117.2999,1394,1487
117.3499,1897,1566
117.3999,1108,1653
117.4499,1687,1746
117.4999,1756,1844
117.5499,0,1945
117.5999,0,2047
117.6499,2208,2150
117.6999,2548,2251
117.7499,4095,2349
117.7999,2548,2442
117.8499,2346,2529
117.8999,2717,2608
117.9499,2581,2679
117.9999,2349,2739
118.0499,2401,2789
118.0999,2901,2826
118.1499,3074,2852
118.1999,2747,2865
118.2499,2897,2865
118.2999,3470,2852
118.3499,2934,2826
118.3999,4095,2789
118.4499,3576,2739
118.4999,2757,2679
118.5499,2593,2608
118.5999,2986,2529
118.6499,2125,2442
118.6999,1744,2349
118.7499,2446,2251
118.7999,1396,2150
118.8499,2598,2047
118.8999,2214,1945
118.9499,587,1844
118.9999,0,1746
119.0499,2196,1653
119.0999,2464,1566
119.1499,1737,1487
119.1999,1563,1416
119.2499,3970,1356
119.2999,883,1306
119.3499,1093,1269
119.3999,944,1243
119.4499,1881,1230
119.4999,930,1230
119.5499,850,1243
119.5999,1869,1269
119.6499,1731,1306
119.6999,2014,1356
119.7499,1196,1416
119.7999,1575,1487
119.8499,1657,1566
119.8999,1513,1653
119.9499,1655,1746
119.9999,1946,1844
120.0499,1680,1945
120.0999,2159,2048
120.1499,2688,2150
120.1999,1645,2251
120.2499,2317,2349
120.2999,3038,2442
120.3499,1953,2529
120.3999,2056,2608
120.4499,2257,2679
120.4999,745,2739
120.5499,3017,2789
120.5999,3046,2826
120.6499,3143,2852
120.6999,1827,2865
120.7499,1884,2865
120.7999,3008,2852
120.8499,2560,2826
120.8999,1968,2789
120.9499,2107,2739
120.9999,2647,2679
121.0499,3040,2608
121.0999,2321,2529
121.1499,2021,2442
121.1999,2066,2349
121.2499,2377,2251
121.2999,1896,2150
121.3499,2036,2047
121.3999,1978,1945
121.4499,1673,1844
121.4999,1601,1746
121.5499,1941,1653
121.5999,1332,1566
121.6499,1172,1487
121.6999,1177,1416
121.7499,1541,1356
121.7999,1176,1306
121.8499,1683,1269
121.8999,1800,1243
121.9499,1164,1230
121.9999,1773,1230
122.0499,1780,1243
122.0999,882,1269
122.1499,1250,1306
122.1999,1955,1356
122.2499,1504,1416
122.2999,1817,1487
122.3499,1785,1566
122.3999,2117,1653
122.4499,2008,1746
122.4999,1960,1844
122.5499,2341,1945
122.5999,2364,2048
122.6499,2069,2150
122.6999,2452,2251
122.7499,2095,2349
122.7999,3192,2442
122.8499,2313,2529
122.8999,2707,2608
122.9499,1699,2679
122.9999,3270,2739
123.0499,2825,2789
123.0999,2573,2826
123.1499,2091,2852
123.1999,3116,2865
123.2499,2617,2865
123.2999,4095,2852
123.3499,2546,2826
123.3999,2054,2789
123.4499,3202,2739
123.4999,1993,2679
123.5499,2131,2608
123.5999,2546,2529
123.6499,2314,2442
123.6999,2476,2349
123.7499,2194,2251
123.7999,1856,2150
123.8499,1461,2048
123.8999,1595,1945
123.9499,951,1844
123.9999,1665,1746
124.0499,1862,1653
124.0999,1414,1566
124.1499,1674,1487
124.1999,1665,1416
124.2499,1923,1356
124.2999,1072,1306
124.3499,1223,1269
124.3999,1209,1243
124.4499,2679,1230
124.4999,1908,1230
124.5499,314,1243
124.5999,1015,1269
124.6499,1515,1306
124.6999,1129,1356
124.7499,948,1416
124.7999,1042,1487
124.8499,1368,1566
124.8999,1196,1653
